unique_row_ID;BOROUGH;organisation;road_name;unique_contraflow_ID;road_limits_char;order_action;introduces_one_way_street;introduces_cf_cyclelane;introduces_cf_cycletrack;introduces_cf_footway;introduces_contraflow_bus_lane;enables_cf_cycling_in_bus_lane;introduces_cf_seg_cyclelane;FEATURE_ID;osm_id;spatial_data_source;contraflow_start_date;contraflow_stop_date;notice_id_1;publication_date_1;pub_date_1_source_TRO;tro_type_1;tro_action_1;notice_id_2;publication_date_2;pub_date_2_source_TRO;tro_type_2;tro_action_2;notice_id_3;publication_date_3;pub_date_3_source_TRO;tro_type_3;tro_action_3;contraflow_length;geometry
54;Camden;Camden;Gordon Square;cam12;Entire length;will allow segregated two-way (including contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2001-01-22;NA;L-56095-510;2001-01-15;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";23,906334502382780 [m];list(c(529889.610883149, 529905.110955798, 182237.075732385, 182255.276297685))
55;Camden;Camden;Tavistock Square;cam13;Entire length;will allow segregated two-way (including contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2001-01-22;NA;L-56095-510;2001-01-15;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";17,074821131978439 [m];list(c(529905.110955798, 529919.451046821, 182255.276297685, 182264.545132894))
56;Camden;Camden;Tavistock Square;cam13;Entire length;will allow segregated two-way (including contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG153080;"NA";TFL CID;2001-01-22;NA;L-56095-510;2001-01-15;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";28,566516574319714 [m];list(c(529939.05988413, 529915.988296192, 182275.119625373, 182258.27481314))
57;Camden;Camden;Tavistock Square;cam13;Entire length;will allow segregated two-way (including contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG153079;"NA";TFL CID;2001-01-22;NA;L-56095-510;2001-01-15;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";15,290344623373908 [m];list(c(529951.445447778, 529939.05988413, 182284.085809167, 182275.119625373))
58;Camden;Camden;Tavistock Square;cam13;Entire length;will allow segregated two-way (including contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066086;"NA";TFL CID;2001-01-22;NA;L-56095-510;2001-01-15;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";16,746232438706102 [m];list(c(529965.135729648, 529951.445447778, 182293.73010713, 182284.085809167))
59;Camden;Camden;Tavistock Square;cam13;Entire length;will allow segregated two-way (including contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2001-01-22;NA;L-56095-510;2001-01-15;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";9,628072072173284 [m];list(c(529961.026729675, 529967.7929299, 182294.540468207, 182301.390162094))
60;Camden;Camden;Montague Place;cam14;Unclear;segregated cycle lanes operate (contra-flow) for cyclists;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066072;"NA";TFL CID;2001-03-31;NA;L-56155-549;2001-03-22;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";205,069086722968763 [m];list(c(530055.507261869, 529967.992609997, 529933.410908904, 529931.070093103, 529895.588573255, 181885.014280641, 181820.737029141, 181793.729113456, 181786.201416248, 181758.97489822))
61;Camden;Camden;Montague Place;cam14;Unclear;segregated cycle lanes operate (contra-flow) for cyclists;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2001-03-31;NA;L-56155-549;2001-03-22;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";27,777779068037489 [m];list(c(529895.535963031, 529873.761914558, 181760.964320211, 181743.716252984))
62;Camden;Camden;Malet Street;cam15;between Montague Place and a point 40 metres north of that junction;segregated cycle lanes operate (contra-flow) for cyclists;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2001-03-31;NA;L-56155-549;2001-03-22;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";45,199726325194952 [m];list(c(529897.384224934, 529924.685305041, 181824.439087646, 181788.415952235))
63;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";24,357914363290686 [m];list(c(529967.7929299, 529989.734893657, 182301.390162094, 182311.966466675))
64;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG153078;"NA";TFL CID;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";7,567488950574683 [m];list(c(529986.861095306, 529980.775565777, 182309.824500409, 182305.32636531))
65;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG153077;"NA";TFL CID;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";72,524858179007509 [m];list(c(530051.92693983, 529992.847915754, 182355.52702862, 182313.461318498))
66;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG153076;"NA";TFL CID;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";16,312474786313949 [m];list(c(530065.538915202, 530052.181942074, 182365.140232414, 182355.776039843))
67;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG153075;"NA";TFL CID;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";74,242319574245911 [m];list(c(530125.8898526, 530065.785423193, 182408.874210806, 182365.292338641))
68;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";28,618695343507571 [m];list(c(530122.611284357, 530148.686026244, 182408.840735483, 182420.636393951))
69;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG153074;"NA";TFL CID;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";24,681498444730416 [m];list(c(530174.477176855, 530151.391794342, 182429.298760503, 182420.567123789))
70;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG153073;"NA";TFL CID;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";10,079954989979022 [m];list(c(530183.928932513, 530174.477176855, 182432.801589015, 182429.298760503))
71;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG108308;"NA";TFL CID;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";72,500164393472744 [m];list(c(530251.786259943, 530183.928932513, 182458.329161387, 182432.801589015))
72;Camden;Camden;Tavistock Place;cam16;Entire length;segregated cycle lanes operate (contra-flow) for cyclists;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2003-06-09;NA;L-56949-496;2003-05-30;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";5,342550638293932 [m];list(c(530248.964385527, 530253.763032996, 182462.153484605, 182464.502064983))
73;Camden;Camden;Bury Place;cam17;between Great Russell Street and Bloomsbury Way;contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066075;"NA";TFL CID;2003-09-01;NA;L-57004-508;2003-07-18;FALSE;Permanent;Consultation;L-57036-502;2003-08-22;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";34,299998183757175 [m];list(c(530237.988170747, 530216.585042676, 181608.084571051, 181634.887481046))
74;Camden;Camden;Bury Place;cam17;between Great Russell Street and Bloomsbury Way;contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066099;"NA";TFL CID;2003-09-01;NA;L-57004-508;2003-07-18;FALSE;Permanent;Consultation;L-57036-502;2003-08-22;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";16,167711937885787 [m];list(c(530245.490520803, 530237.414956166, 181593.353912482, 181607.360345472))
75;Camden;Camden;Bury Place;cam17;between Great Russell Street and Bloomsbury Way;contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066101;"NA";TFL CID;2003-09-01;NA;L-57004-508;2003-07-18;FALSE;Permanent;Consultation;L-57036-502;2003-08-22;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";46,500738931342013 [m];list(c(530273.384452429, 530245.876941286, 181556.830971218, 181594.323044406))
76;Camden;Camden;Bury Place;cam17;between Great Russell Street and Bloomsbury Way;contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2003-09-01;NA;L-57004-508;2003-07-18;FALSE;Permanent;Consultation;L-57036-502;2003-08-22;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";12,757622974333502 [m];list(c(530218.723686025, 530212.194677389, 181637.930701346, 181648.891038484))
77;Camden;Camden;Bury Place;cam17;between Great Russell Street and Bloomsbury Way;contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2003-09-01;NA;L-57004-508;2003-07-18;FALSE;Permanent;Consultation;L-57036-502;2003-08-22;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";10,430759679476457 [m];list(c(530275.585183508, 530282.722689109, 181559.26909327, 181551.66273006))
78;Camden;Camden;High Holburn;cam18;between New Oxford Street and Newton Street;new contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066451;"NA";TFL CID;2004-02-09;NA;L-57113-506;2003-11-14;FALSE;Permanent;Consultation;L-57199-512;2004-02-06;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";43,789574579773351 [m];list(c(530371.150522421, 530411.806014625, 530412.431003607, 181500.243456642, 181508.091886272, 181505.791834627))
79;Camden;Camden;High Holburn;cam18;between New Oxford Street and Newton Street;new contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2004-02-09;NA;L-57113-506;2003-11-14;FALSE;Permanent;Consultation;L-57199-512;2004-02-06;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";6,630650349209064 [m];list(c(530334.938358451, 530341.125517284, 181491.799637345, 181494.18387509))
80;Camden;Camden;High Holburn;cam18;between New Oxford Street and Newton Street;new contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";"NA";created new from OSM;2004-02-09;NA;L-57113-506;2003-11-14;FALSE;Permanent;Consultation;L-57199-512;2004-02-06;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";31,722689572337124 [m];list(c(530341.125517284, 530372.203887394, 181494.18387509, 181500.545002742))
81;Camden;Camden;Newton Street;cam19;between High Holborn and Parker Street;new contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG152219;"NA";TFL CID;2004-02-09;NA;L-57113-506;2003-11-14;FALSE;Permanent;Consultation;L-57199-512;2004-02-06;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";90,206807957610195 [m];list(c(530418.517963662, 530443.955863552, 530448.65042667, 530453.807493346, 181493.404433666, 181430.097486507, 181420.216156572, 181410.454141787))
82;Camden;Camden;Newton Street;cam19;between High Holborn and Parker Street;new contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG152269;"NA";TFL CID;2004-02-09;NA;L-57113-506;2003-11-14;FALSE;Permanent;Consultation;L-57199-512;2004-02-06;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";4,754294352687118 [m];list(c(530417.159793791, 530417.145281302, 530418.517963662, 181497.896546726, 181496.868221803, 181493.404433666))
83;Camden;Camden;Newton Street;cam19;between High Holborn and Parker Street;new contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG152220;"NA";TFL CID;2004-02-09;NA;L-57113-506;2003-11-14;FALSE;Permanent;Consultation;L-57199-512;2004-02-06;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";80,745556720613180 [m];list(c(530456.933988137, 530467.700572091, 530482.764504455, 530496.668139087, 530507.592563096, 181405.306436025, 181389.227187199, 181371.514408006, 181355.543476903, 181342.560907222))
84;Camden;Camden;Newton Street;cam19;between High Holborn and Parker Street;new contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG152270;"NA";TFL CID;2004-02-09;NA;L-57113-506;2003-11-14;FALSE;Permanent;Consultation;L-57199-512;2004-02-06;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";6,022777124467306 [m];list(c(530453.807493346, 530456.933988137, 181410.454141787, 181405.306436025))
85;Camden;Camden;Malet Street;cam20;between Torrington Place and a point 41.09 metres south-east;new contra-flow segregated cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;"NA";150133378;OSM_id;2004-03-22;NA;L-57173-490;2004-01-09;FALSE;Permanent;Consultation;L-57238-121;2004-03-19;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";43,012578721767241 [m];list(c(529737.579704835, 529728.905988956, 529712.502371645, 182047.548629555, 182059.645417213, 182082.494432518))
86;Camden;Camden;Bridge Approach;cam21;between Adelaide Road and Regents Park Road;new contra-flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG000049;"NA";created new from OSM;2004-11-15;NA;L-57314-486;2004-06-11;FALSE;Permanent;Consultation;L-57457-118;2004-11-05;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";57,948564888034554 [m];list(c(528047.280472227, 528052.206055982, 184386.872703193, 184329.133853211))
87;Camden;Camden;Regents Park Road;cam58;Bridge approach to chalk farm road;new contra-flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";574905544;OSM_id;2004-11-15;NA;L-57314-486;2004-06-11;FALSE;Permanent;Consultation;L-57457-118;2004-11-05;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";132,413062902493408 [m];"list(c(528178.61722416, 528174.341123624, 528165.078272884, 528160.767605005, 528147.891228565, 528142.099639809, 528124.473009855, 528089.069905009, 528076.915929156, 528072.912479618, 528065.534690645, 528060.915059816, 528058.05228307, 528055.873578795, 528053.643172112, 184369.033669498, 184367.18981101, 184363.617694482, 184362.318223973, 184357.864862832, 184355.860375094, 184350.753053113, 184342.348602278, 184338.959639467, 184335.932103065, 184331.617675586, 184329.08647122, 184328.424499652, 
184328.425180813, 184328.82514939))"
88;Camden;Camden;Crogsland Road;cam23;rom Chalk Farm Road, northwards for 10 metres;new contra-flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";706482885;OSM_id;2004-11-15;NA;L-57314-486;2004-06-11;FALSE;Permanent;Consultation;L-57457-118;2004-11-05;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";207,123076077616304 [m];"list(c(528240.753075083, 528241.249293154, 528241.791534127, 528242.526402526, 528245.982020282, 528246.958139116, 528249.407299574, 528250.378702916, 528249.944327022, 528248.331841831, 528245.327927452, 528241.747452692, 528232.886731332, 528213.374019384, 184604.058619445, 184584.141733186, 184578.057540519, 184570.665164698, 184549.777054447, 184539.976098187, 184508.669442835, 184489.443343719, 184484.391595225, 184479.009640269, 184469.931574977, 184460.605268761, 184443.044738121, 184405.764260835
))"
89;Camden;Camden;Crogsland Road;cam23;rom Chalk Farm Road, northwards for 10 metres;new contra-flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";18287491;OSM_id;2004-11-15;NA;L-57314-486;2004-06-11;FALSE;Permanent;Consultation;L-57457-118;2004-11-05;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";14,107950049422893 [m];list(c(528239.614186552, 528240.418781445, 528240.753075083, 184618.106184956, 184612.073129936, 184604.058619445))
90;Camden;Camden;Crogsland Road;cam23;rom Chalk Farm Road, northwards for 10 metres;new contra-flow cycle lane;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";574905548;OSM_id;2004-11-15;NA;L-57314-486;2004-06-11;FALSE;Permanent;Consultation;L-57457-118;2004-11-05;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";12,808190040003868 [m];list(c(528213.374019384, 528213.478516349, 528210.795666974, 528209.989300037, 184405.764260835, 184402.450895248, 184396.040444969, 184393.627660625))
91;Camden;Camden;Lamble Street;cam24;kerbline of Mansfield Road and a point 17.5 metres south of that kerbline to the existing northern kerbline of Lamble Street;introduce a new cycle lane that allows contraflow cycling across existing footway;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;"NA";"NA";created new from OSM;2006-03-27;NA;L-57873-153;2006-01-13;FALSE;Permanent;Consultation;L-57929-136;2006-03-17;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";14,871069157419294 [m];list(c(528050.453716781, 528046.622708228, 185498.592841255, 185512.961977324))
92;Camden;Camden;Montague Place;cam26;Bedford Square and the south-western kerb-line of Malet Street;new segregated contra-flow cycle lane in Montague Place,;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG152734;"NA";TFL CID;2007-04-10;NA;L-58189-149;2006-12-21;FALSE;Permanent;Consultation;L-58297-221775;2007-04-10;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";8,131815719884713 [m];list(c(529872.447030379, 529879.316378587, 181749.622283298, 181753.974119933))
93;Camden;Camden;Montague Place;cam26;Bedford Square and the south-western kerb-line of Malet Street;new segregated contra-flow cycle lane in Montague Place,;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;RWG066368;"NA";TFL CID;2007-04-10;NA;L-58189-149;2006-12-21;FALSE;Permanent;Consultation;L-58297-221775;2007-04-10;FALSE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";49,220082018384950 [m];list(c(529879.316378587, 529919.560482152, 181753.974119933, 181782.311879233))
94;Camden;Camden;Percy Street;cam27;east of the eastern kerb line of Museum Street to the eastern kerb line of Charing Cross Road.;"revoke the existing one-way traffic flow and allow pedal cycles to travel in a contra-flow direction;";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;"NA";4256036;OSM_id;NA;NA;L-59412-1112078;2010-05-06;FALSE;Permanent;Consultation;"NA";NA;NA;"NA";"NA";"NA";NA;NA;"NA";"NA";152,923427008751418 [m];list(c(529547.653395831, 529592.372116105, 529633.355284138, 529656.202326273, 529658.993580678, 529667.743974984, 529674.526220589, 181550.661734746, 181579.142571044, 181606.538160451, 181622.599605937, 181625.575138138, 181631.440135923, 181635.80833059))
95;Camden;Camden;Endsleigh Gardens;cam28;between Upper Woburn Place and Endsleigh Street;exempt pedal cycles from the one-way systems;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066667;"NA";TFL CID;2010-12-20;NA;L-59581-1229233;2010-10-21;TRUE;Permanent;Consultation;L-59636-1267439;2010-12-16;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";59,718498199273654 [m];list(c(529732.487585307, 529782.648149641, 529782.784853729, 182508.811698343, 182540.92054872, 182541.006152327))
96;Camden;Camden;Endsleigh Gardens;cam28;between Upper Woburn Place and Endsleigh Street;exempt pedal cycles from the one-way systems;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;RWG066668;"NA";TFL CID;2010-12-20;NA;L-59581-1229233;2010-10-21;TRUE;Permanent;Consultation;L-59636-1267439;2010-12-16;TRUE;Permanent;Introduction;"NA";NA;NA;"NA";"NA";5,970414473434438 [m];list(c(529782.648149641, 529787.627845725, 182540.92054872, 182544.214251179))
